RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit,BookPage
339,020025000,1990/03/01 05:00:00+00,485000,WESTVIEW RD,1839,,540:117
340,020025000,2010/09/02 04:00:00+00,1100000,WESTVIEW RD,1839,,2010:3227
341,020025000,2018/04/24 04:00:00+00,0,WESTVIEW RD,1839,,2018:1401
342,020025000,2015/07/27 04:00:00+00,735000,WESTVIEW RD,1839,,2015:2746
343,020025A00,2018/04/24 04:00:00+00,0,WESTVIEW RD,0,,2018:1401
344,020025A00,2015/07/27 04:00:00+00,735000,WESTVIEW RD,0,,2015:2746
345,020025A00,2010/09/02 04:00:00+00,1100000,WESTVIEW RD,0,,2010:3227
346,020026000,2018/04/24 04:00:00+00,0,WESTVIEW RD,1861,,2018:1400
347,020026000,2008/05/27 04:00:00+00,1000000,WESTVIEW RD,1861,,2008:2450
348,020026000,2007/10/25 04:00:00+00,0,WESTVIEW RD,1861,,WB50:220
349,020026000,2020/04/06 04:00:00+00,0,WESTVIEW RD,1861,,2020:1259
350,020026000,1992/12/21 05:00:00+00,0,WESTVIEW RD,1861,,594:308
351,020026000,2009/01/23 05:00:00+00,0,WESTVIEW RD,1861,,2009:213
352,020027000,2000/12/14 05:00:00+00,0,WESTVIEW RD,1848,,796:658
353,020027000,1988/03/10 05:00:00+00,0,WESTVIEW RD,1848,,329:423
354,020027000,1998/01/30 05:00:00+00,0,WESTVIEW RD,1848,,711:582
355,020028000,2002/07/23 04:00:00+00,385000,WESTVIEW RD,1844,,861:836
356,020028000,1970/09/08 04:00:00+00,38000,WESTVIEW RD,1844,,319:303
357,020028000,2010/12/29 05:00:00+00,675000,WESTVIEW RD,1844,,2010:4800
358,020029000,2002/03/04 05:00:00+00,425000,WESTVIEW RD,1834,,842:627
359,020029000,2015/06/12 04:00:00+00,776795,WESTVIEW RD,1834,,2015:2032
360,020029000,2002/05/28 04:00:00+00,456000,WESTVIEW RD,1834,,854:83
361,020029000,2015/06/12 04:00:00+00,0,WESTVIEW RD,1834,,2015:2031
362,020029000,1994/06/06 04:00:00+00,0,WESTVIEW RD,1834,,632:427
363,020031000,2015/06/12 04:00:00+00,155000,FIELD RD,1859,,2015:2031
364,020031000,1988/07/01 04:00:00+00,235000,FIELD RD,1859,,514:420
365,020031000,2005/12/22 05:00:00+00,0,FIELD RD,1859,,1062:770
366,020032000,2021/03/31 04:00:00+00,1100000,FIELD RD,1861,,2021:1548
367,020032000,1987/05/21 04:00:00+00,138000,FIELD RD,1861,,495:681
368,020033000,1980/02/29 05:00:00+00,87500,FIELD RD,1862,,409:126
369,020033000,2019/06/12 04:00:00+00,0,FIELD RD,1862,,2019:1951
370,020034000,1999/01/08 05:00:00+00,182500,WINSTON RD,1857,,742:736
371,020034000,1986/07/15 04:00:00+00,138500,WINSTON RD,1857,,480:308
372,020035000,1990/07/20 04:00:00+00,245000,WINSTON RD,1855,,546:18
373,020035000,1999/09/10 04:00:00+00,0,WINSTON RD,1855,,765:346
374,020035000,1998/04/06 04:00:00+00,165000,WINSTON RD,1855,,717:202
375,020035000,1999/09/17 04:00:00+00,248500,WINSTON RD,1855,,765:720
376,020036000,1993/06/02 04:00:00+00,0,WINSTON RD,1851,,604:248
377,020037000,1978/06/15 04:00:00+00,85500,FIELD RD,1860,,393:463
378,020038000,2010/08/18 04:00:00+00,635000,FIELD RD,1858,,2010:3047
379,020038000,2020/04/15 04:00:00+00,0,FIELD RD,1858,,2020:1360
380,020038000,1997/10/31 04:00:00+00,220000,FIELD RD,1858,,706:133
381,020038000,1999/12/20 05:00:00+00,220000,FIELD RD,1858,,771:174
382,020038000,2020/10/14 04:00:00+00,790000,FIELD RD,1858,,2020:4324
383,020039000,1994/05/11 04:00:00+00,206500,WINSTON RD,1849,,630:133
384,020040000,2000/06/22 04:00:00+00,0,WINSTON RD,1847,,783:738
385,020040000,2019/12/18 05:00:00+00,308000,WINSTON RD,1847,,2019:4510
386,020040000,1988/06/14 04:00:00+00,0,WINSTON RD,1847,,513:176
387,020041000,2016/05/31 04:00:00+00,650000,WINSTON RD,1843,,2016:1911
388,020041000,1951/10/30 04:00:00+00,2000,WINSTON RD,1843,,161:218
389,020042000,1996/03/29 04:00:00+00,190000,FIELD RD,1856,,668:826
390,020042000,1996/03/29 04:00:00+00,190000,FIELD RD,1856,,668:826
391,020042000,2020/04/24 04:00:00+00,814000,FIELD RD,1856,,2020:1493
392,020042000,2010/07/09 04:00:00+00,550000,FIELD RD,1856,,2010:2442
393,020042000,2018/04/02 04:00:00+00,593800,FIELD RD,1856,,2018:1113
394,020043000,1987/11/12 05:00:00+00,151000,FIELD RD,1854,,504:44
395,020044000,2008/06/16 04:00:00+00,425000,OLD FARM RD,919,,2008:2872
396,020044000,1986/06/10 04:00:00+00,93500,OLD FARM RD,919,,478:486
397,020044000,2006/05/01 04:00:00+00,408400,OLD FARM RD,919,,1079:939
398,020045000,1991/09/18 04:00:00+00,165000,OLD FARM RD,913,,566:223
399,020046000,2002/08/09 04:00:00+00,402000,OLD FARM RD,911,,864:299
400,020046000,1995/02/24 05:00:00+00,0,OLD FARM RD,911,,647:624
401,020046000,2000/12/11 05:00:00+00,264000,OLD FARM RD,911,,796:457
402,020046000,2000/12/29 05:00:00+00,0,OLD FARM RD,911,,797:411
403,020046000,2000/04/21 04:00:00+00,0,OLD FARM RD,911,,779:384
404,020047000,2000/08/15 04:00:00+00,349900,OLD FARM RD,907,,788:574
405,020047000,1985/05/29 04:00:00+00,75000,OLD FARM RD,907,,463:385
406,020047000,2010/12/15 05:00:00+00,0,OLD FARM RD,907,,2010:4572
407,020048000,1995/04/18 04:00:00+00,190000,WINSTON RD,1839,,650:128
408,020049000,2005/04/19 04:00:00+00,0,WINSTON RD,1825,,1025:228
409,020049000,1997/07/25 04:00:00+00,0,WINSTON RD,1825,,699:382
410,020050000,1998/04/06 04:00:00+00,189000,OLD FARM RD,910,,717:221
411,020050000,2021/03/05 05:00:00+00,1149000,OLD FARM RD,910,,2021:1054
412,020050000,1995/02/01 05:00:00+00,175000,OLD FARM RD,910,,646:536
413,020050000,2017/07/11 04:00:00+00,925000,OLD FARM RD,910,,2017:2665
414,020050100,1976/08/10 04:00:00+00,61000,OLD FARM RD,906,,377:156
415,020051000,1991/10/21 04:00:00+00,0,OLD FARM RD,912,,567:702
416,020051000,2001/09/28 04:00:00+00,0,OLD FARM RD,912,,823:335
417,020051000,2006/10/31 04:00:00+00,0,OLD FARM RD,912,,WB49:449
418,020051000,2001/09/28 04:00:00+00,0,OLD FARM RD,912,,823:332
419,020051000,2015/04/21 04:00:00+00,515000,OLD FARM RD,912,,2015:1230
420,020051000,2011/01/18 05:00:00+00,418000,OLD FARM RD,912,,2011:232
421,020051000,2001/02/05 05:00:00+00,0,OLD FARM RD,912,,800:71
422,020052000,2004/05/20 04:00:00+00,450000,OLD FARM RD,916,,975:554
423,020052000,2002/10/01 04:00:00+00,0,OLD FARM RD,916,,WB46:544
424,020052000,1953/06/02 04:00:00+00,3425,OLD FARM RD,916,,171:261
425,020053000,2012/11/21 05:00:00+00,0,WESTVIEW RD,1832,,2012:5207
426,020053000,1982/12/10 05:00:00+00,135000,WESTVIEW RD,1832,,433:824
427,020053000,2012/11/21 05:00:00+00,200000,WESTVIEW RD,1832,,2012:5208
428,020053000,2012/11/21 05:00:00+00,0,WESTVIEW RD,1832,,2012:5209
429,020054000,1980/07/15 04:00:00+00,23000,WINSTON RD,1823,,412:265
430,020054000,2011/04/25 04:00:00+00,0,WINSTON RD,1823,,2011:1525
431,020054100,2005/01/18 05:00:00+00,420000,WINSTON RD,1821,,1012:693
432,020054100,1990/08/14 04:00:00+00,215000,WINSTON RD,1821,,547:89
433,020054200,1978/03/06 05:00:00+00,13500,COTTAGE LN,905,,391:193
434,020054200,2003/10/31 04:00:00+00,525000,COTTAGE LN,905,,943:905
435,020054200,2020/05/20 04:00:00+00,0,COTTAGE LN,905,,2020:1869
436,020054200,2010/07/13 04:00:00+00,650000,COTTAGE LN,905,,2010:2492
437,020054200,2013/01/30 05:00:00+00,0,COTTAGE LN,905,,2013:508
438,020054200,2013/01/30 05:00:00+00,0,COTTAGE LN,905,,2013:507
439,020054200,2017/03/02 05:00:00+00,0,COTTAGE LN,905,,2017:114
440,020054300,2013/05/22 04:00:00+00,635000,COTTAGE LN,907,,2013:2346
441,020054300,1983/06/01 04:00:00+00,70000,COTTAGE LN,907,,438:530
442,020054300,2020/05/20 04:00:00+00,0,COTTAGE LN,907,,2020:1868
443,020054300,1998/05/29 04:00:00+00,274000,COTTAGE LN,907,,722:179
444,020054300,2017/03/02 05:00:00+00,0,COTTAGE LN,907,,2017:114
445,020054400,2016/04/05 04:00:00+00,0,COTTAGE LN,909,,2016:1164
446,020054400,1984/03/05 05:00:00+00,0,COTTAGE LN,909,,447:826
447,020054500,2010/06/28 04:00:00+00,0,COTTAGE LN,911,,2010:2246
448,020054500,2002/10/01 04:00:00+00,0,COTTAGE LN,911,,WB46:544
449,020054500,1973/02/09 05:00:00+00,8500,COTTAGE LN,911,,343:264
450,020054500,2009/05/14 04:00:00+00,210000,COTTAGE LN,911,,2009:1903
451,020054500,2013/05/24 04:00:00+00,960000,COTTAGE LN,911,,2013:2430
452,020054500,2004/08/23 04:00:00+00,20963,COTTAGE LN,911,,992:495
453,020054600,1995/01/13 05:00:00+00,210000,COTTAGE LN,915,,645:751
454,020054600,2004/04/25 04:00:00+00,0,COTTAGE LN,915,,991:865
455,020054600,1998/11/30 05:00:00+00,321000,COTTAGE LN,915,,739:270
456,020054600,2014/10/22 04:00:00+00,655000,COTTAGE LN,915,,2014:3682
457,020054600,2014/07/18 04:00:00+00,0,COTTAGE LN,915,,W2014:292
458,020055000,2000/11/03 04:00:00+00,552500,COTTAGE LN,908,,794:257
459,020055000,1996/03/04 05:00:00+00,435000,COTTAGE LN,908,,667:531
460,020055000,1993/01/25 05:00:00+00,350000,COTTAGE LN,908,,0:0
461,020055100,1985/07/02 04:00:00+00,89900,COTTAGE LN,904,,465:154
462,020055101,2014/07/16 04:00:00+00,530000,WESTVIEW RD,1828,,2014:2443
463,020055101,1974/05/03 04:00:00+00,10500,WESTVIEW RD,1828,,356:204
464,020055110,1996/03/04 05:00:00+00,435000,COTTAGE LN,910,,667:531
465,020055110,2000/11/03 04:00:00+00,552500,COTTAGE LN,910,,794:257
466,020055200,2020/12/11 05:00:00+00,0,WINSTON RD,1815,,2020:5361
467,020055200,2002/12/04 05:00:00+00,0,WINSTON RD,1815,,881:306
468,020055200,2011/06/27 04:00:00+00,500000,WINSTON RD,1815,,2011:2244
469,020055200,1995/09/01 04:00:00+00,0,WINSTON RD,1815,,658:394
470,020055200,2013/09/06 04:00:00+00,750000,WINSTON RD,1815,,2013:4441
471,020055300,2012/04/30 04:00:00+00,450000,ROSSER LN,901,,2012:1752
472,020055300,1977/05/23 04:00:00+00,76500,ROSSER LN,901,,384:167
473,020055400,2019/02/22 05:00:00+00,609300,ROSSER LN,905,,2019:0494
474,020055400,2019/02/22 05:00:00+00,609300,ROSSER LN,905,,2019:0494
475,020055400,1975/08/04 04:00:00+00,71000,ROSSER LN,905,,367:26
476,020055400,2017/10/27 04:00:00+00,0,ROSSER LN,905,,2017:138
477,020055500,1995/03/20 04:00:00+00,190000,ROSSER LN,907,,648:610
478,020055500,2011/04/22 04:00:00+00,560000,ROSSER LN,907,,2011:1496
479,020055500,2008/07/23 04:00:00+00,0,ROSSER LN,907,,2008:3654
480,020055500,2017/08/04 04:00:00+00,631250,ROSSER LN,907,,2017:3089
481,020055600,2003/06/16 04:00:00+00,405000,ROSSER LN,909,,913:872
482,020055600,2003/06/16 04:00:00+00,405000,ROSSER LN,909,,913:872
483,020055600,2000/08/02 04:00:00+00,265400,ROSSER LN,909,,787:846
484,020055600,2021/04/08 04:00:00+00,660000,ROSSER LN,909,,2021:1701
485,020055600,1992/06/02 04:00:00+00,157000,ROSSER LN,909,,581:120
486,020055700,1993/09/27 04:00:00+00,0,WESTVIEW RD,1820,,612:652
487,020055700,2011/07/28 04:00:00+00,942500,WESTVIEW RD,1820,,2011:2687
488,020055700,2021/07/02 04:00:00+00,0,WESTVIEW RD,1820,,2021:3383
489,020055800,2011/07/28 04:00:00+00,942500,WESTVIEW RD,1822,,2011:2687
490,020055800,1993/09/27 04:00:00+00,0,WESTVIEW RD,1822,,612:652
491,020055800,2021/07/02 04:00:00+00,0,WESTVIEW RD,1822,,2021:3383
492,020055900,2021/07/02 04:00:00+00,0,WESTVIEW RD,1824,,2021:3383
493,020055900,2011/07/28 04:00:00+00,942500,WESTVIEW RD,1824,,2011:2687
494,020055900,1993/09/27 04:00:00+00,0,WESTVIEW RD,1824,,612:652
495,020056000,1952/07/31 04:00:00+00,22500,ROSSER LN,900,,0:0
496,020056000,1997/03/21 04:00:00+00,0,ROSSER LN,900,,690:21
497,020056000,2004/08/25 04:00:00+00,0,ROSSER LN,900,,992:729
498,020056000,2016/09/29 04:00:00+00,0,ROSSER LN,900,,2016:3801
499,020056000,2015/10/26 04:00:00+00,0,ROSSER LN,900,,2015:3961
500,020057000,2013/09/09 04:00:00+00,720000,ROSSER LN,902,,2013:4454
501,020057000,2010/01/20 05:00:00+00,0,ROSSER LN,902,,2010:240
502,020057000,2007/06/01 04:00:00+00,395000,ROSSER LN,902,,1144:64
503,020057000,2018/06/08 04:00:00+00,785000,ROSSER LN,902,,2018:2166
504,020057000,1995/08/16 04:00:00+00,155000,ROSSER LN,902,,657:25
505,020057000,2002/07/16 04:00:00+00,0,ROSSER LN,902,,860:809
506,020057000,2002/07/16 04:00:00+00,0,ROSSER LN,902,,860:811
507,020057000,2002/07/16 04:00:00+00,429000,ROSSER LN,902,,860:813
508,020058000,2008/02/01 05:00:00+00,191350,ROSSER LN,908,,1175:134
509,020058000,1996/09/11 04:00:00+00,0,ROSSER LN,908,,226:259
510,020058000,2004/10/18 04:00:00+00,0,ROSSER LN,908,,1000:522
511,020058000,2015/03/24 04:00:00+00,375000,ROSSER LN,908,,2015:873
512,020058000,2016/08/02 04:00:00+00,0,ROSSER LN,908,,2016:2933
513,020059000,2018/01/19 05:00:00+00,0,ROSSER LN,912,,2018:1
514,020059000,1969/02/20 05:00:00+00,23000,ROSSER LN,912,,305:331
515,020060000,2012/09/24 04:00:00+00,0,ROSSER LN,918,,2012:4270
516,020060000,1984/08/16 04:00:00+00,110500,ROSSER LN,918,,454:348
517,020060000,2003/11/25 05:00:00+00,575000,ROSSER LN,918,,948:446
518,020060000,1998/10/05 04:00:00+00,500,ROSSER LN,918,,734:679
519,020061000,2012/07/23 04:00:00+00,753000,ROSSER LN,920,,2012:3149
520,020061000,2016/08/11 04:00:00+00,0,ROSSER LN,920,,2016:3058
521,020061000,2000/03/09 05:00:00+00,0,ROSSER LN,920,,776:611
522,020061000,2000/04/19 04:00:00+00,335000,ROSSER LN,920,,779:245
523,020061000,1992/07/23 04:00:00+00,210000,ROSSER LN,920,,584:351
524,020061000,2015/01/20 05:00:00+00,850000,ROSSER LN,920,,2015:166
525,020062000,2007/02/27 05:00:00+00,515000,ROSSER LN,924,,1128:549
526,020062000,1951/01/01 05:00:00+00,2000,ROSSER LN,924,,160:77
527,020062000,2005/11/29 05:00:00+00,0,ROSSER LN,924,,1058:881
528,020062000,2014/11/12 05:00:00+00,549000,ROSSER LN,924,,2014:3903A
529,020062000,2005/02/14 05:00:00+00,0,ROSSER LN,924,,WB48:97
530,020063000,2014/09/15 04:00:00+00,0,ROSSER LN,928,,2014:3273
531,020063000,2001/08/17 04:00:00+00,110000,ROSSER LN,928,,819:622
532,020063000,2005/04/15 04:00:00+00,0,ROSSER LN,928,,WB48:246
533,020063000,1985/12/30 05:00:00+00,0,ROSSER LN,928,,166:443
534,020063000,2001/08/17 04:00:00+00,0,ROSSER LN,928,,819:624
535,020063000,2000/09/15 04:00:00+00,0,ROSSER LN,928,,790:624
536,020063000,1999/05/17 04:00:00+00,0,ROSSER LN,928,,WB 43:233
537,020064000,1990/11/28 05:00:00+00,170000,ROSSER LN,932,,551:456
538,020064000,2007/03/23 04:00:00+00,0,ROSSER LN,932,,1132:728
539,020064000,2012/08/23 04:00:00+00,297500,ROSSER LN,932,,2012:3748
540,020064000,2008/05/29 04:00:00+00,0,ROSSER LN,932,,W2008:5841
541,020065000,2010/07/19 04:00:00+00,0,ROSSER LN,938,,W2010:127
542,020065000,2016/12/09 05:00:00+00,0,ROSSER LN,938,,2016:4754
543,020065000,1962/01/01 05:00:00+00,0,ROSSER LN,938,,230:475
544,020065000,2010/08/05 04:00:00+00,0,ROSSER LN,938,,2010:2842
545,020065000,2012/02/17 05:00:00+00,367500,ROSSER LN,938,,2012:660
546,020065000,1951/01/01 05:00:00+00,2250,ROSSER LN,938,,0:0
547,020066000,1986/05/28 04:00:00+00,125000,ROSSER LN,942,,477:806
548,020066000,2015/06/09 04:00:00+00,495000,ROSSER LN,942,,2015:1993
549,020066000,2012/11/14 05:00:00+00,0,ROSSER LN,942,,2012:5105
550,020066000,2002/11/15 05:00:00+00,309000,ROSSER LN,942,,878:514
551,020066000,1985/12/13 05:00:00+00,0,ROSSER LN,942,,0:0
552,020066000,2012/11/14 05:00:00+00,0,ROSSER LN,942,,2012:5106
553,020068000,2017/10/27 04:00:00+00,0,RUGBY RD,1007,,2017:4174
554,020068000,2010/11/18 05:00:00+00,0,RUGBY RD,1007,,2010:4282
555,020068000,2017/10/20 04:00:00+00,2900000,RUGBY RD,1007,,2017:4071
556,020068000,2011/10/24 04:00:00+00,0,RUGBY RD,1007,,2011:3748
557,020068000,1999/09/10 04:00:00+00,1100000,RUGBY RD,1007,,765:352
558,020068000,1988/05/16 04:00:00+00,0,RUGBY RD,1007,,511:418
559,020068100,2017/10/27 04:00:00+00,0,RUGBY RD,0,,2017:4174
560,020068100,1999/09/10 04:00:00+00,1100000,RUGBY RD,0,,765:352
561,020068100,2010/11/18 05:00:00+00,0,RUGBY RD,0,,2010:4283
562,020068100,1988/05/16 04:00:00+00,0,RUGBY RD,0,,511:418
563,020068100,2017/10/20 04:00:00+00,2900000,RUGBY RD,0,,2017:4071
564,020068100,2011/12/29 05:00:00+00,0,RUGBY RD,0,,2011:4565
565,020069000,2019/03/20 04:00:00+00,0,RUGBY RD,933,,2019:32
566,020069000,1993/01/22 05:00:00+00,0,RUGBY RD,933,,596:174
567,020069000,2000/04/24 04:00:00+00,0,RUGBY RD,933,,779:430
568,020069000,2006/04/14 04:00:00+00,0,RUGBY RD,933,,WB49:94
569,020069000,2000/04/24 04:00:00+00,0,RUGBY RD,933,,779:427
570,020070000,1970/09/03 04:00:00+00,75000,RUGBY RD,929,,319:235
571,020070000,2004/08/20 04:00:00+00,1100000,RUGBY RD,929,,992:387
572,020070000,2008/11/21 05:00:00+00,44900,RUGBY RD,929,,2008:5553
573,020070000,2004/01/22 05:00:00+00,0,RUGBY RD,929,,WB47:547
574,020071000,2004/08/20 04:00:00+00,1100000,RUGBY RD,0,,992:387
575,020071000,2008/11/21 05:00:00+00,44900,RUGBY RD,0,,2008:5553
576,020071000,1970/09/03 04:00:00+00,75000,RUGBY RD,0,,319:235
577,020071000,2004/01/22 05:00:00+00,0,RUGBY RD,0,,WB47:547
578,020072000,1976/09/28 04:00:00+00,67500,RUGBY RD,921,,379:36
579,020072000,2013/08/26 04:00:00+00,0,RUGBY RD,921,,W2013:333
580,020072000,2013/05/30 04:00:00+00,0,RUGBY RD,921,,2013:2490
581,020072000,2007/09/25 04:00:00+00,0,RUGBY RD,921,,1161:17
582,020072000,2016/02/02 05:00:00+00,695600,RUGBY RD,921,,2016:319
583,020072000,2016/02/02 05:00:00+00,695600,RUGBY RD,921,,2016:319
584,020072000,2020/04/29 04:00:00+00,990000,RUGBY RD,921,,2020:1547
585,020073000,1975/12/01 05:00:00+00,73000,RUGBY RD,919,,370:6
586,020074000,1997/05/02 04:00:00+00,355000,RUGBY RD,917,,693:130
587,020074000,1999/06/03 04:00:00+00,430000,RUGBY RD,917,,755:456
588,020074000,2005/08/11 04:00:00+00,790000,RUGBY RD,917,,1042:743
589,020075000,2011/04/22 04:00:00+00,0,RUGBY RD,915,,2011:1512
590,020075000,1994/09/01 04:00:00+00,250500,RUGBY RD,915,,638:418
591,020075000,2003/06/03 04:00:00+00,475000,RUGBY RD,915,,910:871
592,020076000,1993/07/29 04:00:00+00,132000,RUGBY RD,905,,608:109
593,020077000,1963/08/06 04:00:00+00,25000,RUGBY RD,901,,243:370
594,020077000,2015/10/20 04:00:00+00,0,RUGBY RD,901,,2015:3922
595,030001000,2010/09/15 04:00:00+00,465000,RUGBY RD,1106,,2010:3434
596,030001000,2002/06/18 04:00:00+00,0,RUGBY RD,1106,,857:230
597,030001000,2012/06/22 04:00:00+00,480000,RUGBY RD,1106,,2012:2689
598,030001000,1994/09/26 04:00:00+00,0,RUGBY RD,1106,,639:757
599,030002000,1972/05/19 04:00:00+00,37750,RUGBY RD,1102,,335:540
600,030002000,2015/02/02 05:00:00+00,0,RUGBY RD,1102,,2015:325
601,030002000,1999/11/01 04:00:00+00,0,RUGBY RD,1102,,768:683
602,030003000,2009/09/01 04:00:00+00,0,RUGBY AVE,1717,,2009:3973
603,030003000,1997/05/02 04:00:00+00,149900,RUGBY AVE,1717,,693:82
604,030004000,2002/12/10 05:00:00+00,213000,RUGBY AVE,1711,,882:122
605,030004000,2008/07/03 04:00:00+00,435500,RUGBY AVE,1711,,2008:3307
606,030004000,2000/04/28 04:00:00+00,153000,RUGBY AVE,1711,,779:826
607,030004000,2019/02/25 05:00:00+00,0,RUGBY AVE,1711,,2019:0511
608,030004000,2019/03/05 05:00:00+00,735000,RUGBY AVE,1711,,2019:0639
609,030004000,1996/05/17 04:00:00+00,99500,RUGBY AVE,1711,,671:760
610,030004000,2015/12/09 05:00:00+00,0,RUGBY AVE,1711,,2015:4523
611,030005000,1996/06/18 04:00:00+00,0,RUGBY AVE,1715,,632:842
612,030006000,1980/07/15 04:00:00+00,0,RUGBY AVE,1701,,412:263
613,030006100,1987/01/20 05:00:00+00,0,RUGBY AVE,1705,,490:31
614,030007000,1974/07/15 04:00:00+00,27000,STONEFIELD LN,1106,,358:309
615,030007000,2008/09/29 04:00:00+00,0,STONEFIELD LN,1106,,2008:4833
616,030008000,1980/01/30 05:00:00+00,55000,RUGBY AVE,1643,,408:566
617,030008000,2008/09/29 04:00:00+00,0,RUGBY AVE,1643,,2008:4833
618,030009000,2008/09/29 04:00:00+00,0,RUGBY AVE,1641,,2008:4833
619,030009000,1986/12/30 05:00:00+00,55000,RUGBY AVE,1641,,488:621
620,030009000,2016/11/02 04:00:00+00,260000,RUGBY AVE,1641,,2016:4233
621,030009000,2019/05/17 04:00:00+00,0,RUGBY AVE,1641,,2019:64
622,030010000,1993/10/01 04:00:00+00,177500,RUGBY AVE,1637,,613:122
623,030010000,2007/08/13 04:00:00+00,370000,RUGBY AVE,1637,,1155:361
624,030010000,2013/07/10 04:00:00+00,450000,RUGBY AVE,1637,,2013:3285
625,030010000,2009/10/28 04:00:00+00,399900,RUGBY AVE,1637,,2009:4798
626,030010000,2018/06/05 04:00:00+00,595000,RUGBY AVE,1637,,2018:2104
627,030011000,2018/11/27 05:00:00+00,200000,RUGBY AVE,1627,,2018:4474
628,030011000,1989/11/13 05:00:00+00,92000,RUGBY AVE,1627,,536:129
629,030011000,2014/12/12 05:00:00+00,0,RUGBY AVE,1627,,W2014:502
630,030011000,2018/05/09 04:00:00+00,0,RUGBY AVE,1627,,2018:1659
631,030012000,1986/10/01 04:00:00+00,92000,RUGBY AVE,1625,,484:524
632,030012000,2014/06/25 04:00:00+00,0,RUGBY AVE,1625,,2014:2100
633,030013000,2016/03/08 05:00:00+00,0,RUGBY AVE,1623,,2016:752
634,030013000,1988/06/08 04:00:00+00,0,RUGBY AVE,1623,,512:650
635,030013000,2015/01/01 05:00:00+00,0,RUGBY AVE,1623,,512:650
636,030014000,2021/03/09 05:00:00+00,0,RUGBY AVE,1621,,2021:29
637,030014000,1985/12/12 05:00:00+00,132500,RUGBY AVE,1621,,472:283
638,030015000,1994/05/16 04:00:00+00,45000,HERNDON RD,1105,,630:374
639,030015000,2005/07/20 04:00:00+00,380000,HERNDON RD,1105,,1039:369
640,030015000,2016/08/17 04:00:00+00,460000,HERNDON RD,1105,,2016:3155
641,030015000,2003/09/08 04:00:00+00,350000,HERNDON RD,1105,,933:572
642,030015000,2013/05/29 04:00:00+00,427000,HERNDON RD,1105,,2013:2464
643,030015000,2001/02/07 05:00:00+00,225000,HERNDON RD,1105,,800:262
644,030016000,1987/06/12 04:00:00+00,92000,RUGBY AVE,1549,,497:133
645,030016000,2005/07/27 04:00:00+00,425000,RUGBY AVE,1549,,1040:453
646,030016000,2015/07/09 04:00:00+00,739000,RUGBY AVE,1549,,2015:2463
647,030018000,1992/07/10 04:00:00+00,0,RUGBY AVE,1545,,583:734
648,030019000,2003/09/10 04:00:00+00,259900,RUGBY AVE,1600,,934:179
649,030019000,1999/06/02 04:00:00+00,154500,RUGBY AVE,1600,,755:301
650,030019000,2018/01/22 05:00:00+00,0,RUGBY AVE,1600,,2018:243
651,030019000,1997/07/31 04:00:00+00,141750,RUGBY AVE,1600,,699:813
652,030020000,2013/07/18 04:00:00+00,420000,RUGBY AVE,1606,,2013:3499
653,030020000,1997/09/19 04:00:00+00,175000,RUGBY AVE,1606,,703:335
654,030020000,1993/09/16 04:00:00+00,96500,RUGBY AVE,1606,,611:708
655,030021000,2017/06/01 04:00:00+00,616200,RUGBY AVE,1610,,2017:2110
656,030021000,2000/04/14 04:00:00+00,0,RUGBY AVE,1610,,778:872
657,030021000,1994/09/23 04:00:00+00,98500,RUGBY AVE,1610,,639:683
658,030022000,2005/12/30 05:00:00+00,0,RUGBY AVE,1620,,1064:52
659,030022000,2004/01/15 05:00:00+00,0,RUGBY AVE,1620,,WB47:565
660,030022000,2012/06/15 04:00:00+00,402000,RUGBY AVE,1620,,2012:2571
661,030022000,1993/03/22 04:00:00+00,0,RUGBY AVE,1620,,598:832
662,030023000,2003/03/24 04:00:00+00,258000,RUGBY AVE,1618,,897:584
663,030023000,2001/08/07 04:00:00+00,175000,RUGBY AVE,1618,,818:539
664,030023000,1993/11/08 05:00:00+00,0,RUGBY AVE,1618,,616:330
665,030023000,2020/07/28 04:00:00+00,610000,RUGBY AVE,1618,,2020:2929
666,030023000,2017/12/01 05:00:00+00,520000,RUGBY AVE,1618,,2017:4537
667,030024000,1994/04/21 04:00:00+00,212000,RUGBY AVE,1626,,628:543
668,030024100,1997/07/22 04:00:00+00,0,WESTWOOD RD,1621,,628:575
669,030024100,2006/03/06 05:00:00+00,0,WESTWOOD RD,1621,,1072:884
670,030024100,2005/09/15 04:00:00+00,500000,WESTWOOD RD,1621,,1047:392
671,030025000,2021/10/27 04:00:00+00,0,WESTWOOD RD,1619,,2021:5345
672,030025000,2010/11/08 05:00:00+00,0,WESTWOOD RD,1619,,2010:4179
673,030025000,1996/11/18 05:00:00+00,0,WESTWOOD RD,1619,,268:393
